TreeID,Species,Plot,prev_dbh,delta_per_year_pred,year_step
430,sugar maple,Lower,12.245586714148521,-0.38839462399482727,17
432,burning bush,Lower,13.99313315320015,-0.9206113815307617,17
44,sugar maple,Upper,46.99,-0.5214552283287048,17
449,shagbark hickory,Lower,12.242661240935327,-0.38839462399482727,17
45,norway maple,Upper,12.21209805858135,-0.38839462399482727,17
451,sugar maple,Upper,35.39653930366039,-1.1049339771270752,17
452,sugar maple,Upper,16.784678126633167,-0.2749622166156769,17
456,sugar maple,Upper,12.25791653907299,-0.38839462399482727,17
459,red maple,Lower,11.684,-0.1100209429860115,17
460,sugar maple,Upper,12.241771117329598,-0.38839462399482727,17
461,sugar maple,Upper,25.019,-1.3408257961273193,17
462,sugar maple,Upper,12.266193566799164,-0.38839462399482727,17
464,musclewood,Lower,12.241771117329598,-0.38839462399482727,17
467,musclewood,Lower,12.2174,-0.38839462399482727,17
468,sugar maple,Lower,12.211560256600379,-0.38839462399482727,17
47,sugar maple,Upper,35.505996994256975,-1.1049339771270752,17
470,sugar maple,Lower,12.266789943575859,-0.38839462399482727,17
473,sugar maple,Upper,12.239278058409692,-0.38839462399482727,17
475 (6),sugar maple,Upper,12.573,-0.38839462399482727,17
478,sugar maple,Upper,16.766558667421343,-0.2749622166156769,17
479,sugar maple,Middle,15.60476553297043,-0.4456348717212677,17
480 (200),sugar maple,Upper,27.44062434911728,-0.3533763289451599,17
481,musclewood,Lower,12.239278058409692,-0.38839462399482727,17
482,white pine,Lower,19.685,-0.11851857602596283,17
483,sugar maple,Lower,15.494,-0.4456348717212677,17
484,red oak,Lower,53.721,-4.043181419372559,17
485,black birch,Lower,11.707933732414245,-0.4310949742794037,17
486,sugar maple,Lower,18.577056773900985,-0.15219736099243164,17
488,sugar maple,Lower,12.239352130770683,-0.38839462399482727,17
489,black birch,Lower,14.223999999999998,-1.241685152053833,17
49,sugar maple,Upper,62.484,-1.7277494668960571,17
494,sugar maple,Lower,12.232146795535087,-0.38839462399482727,17
495,black birch,Lower,11.940782478809357,-0.3291604518890381,17
496,black birch,Lower,11.68824874639511,-0.4310949742794037,17
50,sugar maple,Upper,36.101718326687816,-0.543140709400177,17
502,sugar maple,Upper,25.13080437541008,-1.3408257961273193,17
516 (was 679),sugar maple,Middle,12.239352130770683,-0.38839462399482727,17
52,sugar maple,Upper,45.72,-0.8596007227897644,17
53,sugar maple,Upper,35.39083273971081,-1.1049339771270752,17
55,sugar maple,Upper,56.94313954687118,-0.3634549081325531,17
56,norway maple,Upper,12.239278058409692,-0.38839462399482727,17
57,sugar maple,Upper,12.239278058409692,-0.38839462399482727,17
58,sugar maple,Upper,46.228,-0.560856282711029,17
601,red oak,Middle,60.452000000000005,-0.3163534998893738,17
602,sugar maple,Middle,12.245586714148521,-0.38839462399482727,17
603,sugar maple,Middle,27.4408608727932,-0.3533763289451599,17
605,red oak,Middle,127.762,-12.346038818359375,17
606,sugar maple,Middle,12.223264307498932,-0.38839462399482727,17
608,sugar maple,Middle,12.306429140615464,-0.38839462399482727,17
609,sugar maple,Middle,12.241771117329598,-0.38839462399482727,17
610,sugar maple,Middle,12.193718101024627,-0.38839462399482727,17
611,sugar maple,Middle,12.245586714148521,-0.38839462399482727,17
612,sugar maple,Middle,16.766558667421343,-0.2749622166156769,17
613,mockernut hickory,Middle,26.94890501499176,-0.5670473575592041,17
614,sugar maple,Middle,14.685687475323677,-0.6927765011787415,17
615,mockernut hickory,Middle,45.085,-0.8596007227897644,17
62,sugar maple,Upper,13.97,-0.9206113815307617,17
620,sugar maple,Middle,12.25791653907299,-0.38839462399482727,17
621,mockernut hickory,Middle,16.78874939888716,-0.2749622166156769,17
622,red oak,Middle,42.925999999999995,-0.10892992466688156,17
623,sugar maple,Middle,14.684625613212585,-0.6927765011787415,17
624,red oak,Middle,130.556,-12.346038818359375,17
625,sugar maple,Middle,14.478000000000002,-0.9014202356338501,17
627,sugar maple,Middle,35.352017374396326,-1.1049339771270752,17
628,sugar maple,Middle,11.684,-0.1100209429860115,17
629,sugar maple,Middle,16.79195866742134,-0.2749622166156769,17
630,sugar maple,Middle,19.567709649443625,-0.11851857602596283,17
631,sugar maple,Middle,12.198782386779785,-0.38839462399482727,17
632,red oak,Middle,75.946,-0.8535121083259583,17
633,sugar maple,Middle,25.146,-1.2814476490020752,17
634,sugar maple,Middle,14.324826363563538,-0.9014202356338501,17
635,white ash,Middle,36.4236,-0.5754127502441406,17
638,sugar maple,Middle,14.684625613212585,-0.6927765011787415,17
639,red oak,Middle,132.08,-12.346038818359375,17
640,american hophornbeam,Middle,14.324826363563538,-0.9014202356338501,17
643,sugar maple,Middle,76.2,-0.8535121083259583,17
644,sugar maple,Middle,19.558,-0.11851857602596283,17
645,white ash,Middle,26.94890501499176,-0.5670473575592041,17
647,sugar maple,Middle,27.474370181083682,-0.3533763289451599,17
649,sugar maple,Middle,18.571599354326725,-0.15219736099243164,17
651,sugar maple,Middle,35.50070147347451,-1.1049339771270752,17
652,sugar maple,Middle,13.99313315320015,-0.9206113815307617,17
653,sugar maple,Middle,12.204651226520538,-0.38839462399482727,17
655,sugar maple,Middle,12.25791653907299,-0.38839462399482727,17
656,red oak,Middle,60.198,-0.3163534998893738,17
657,mockernut hickory,Middle,57.44450824022293,-0.3634549081325531,17
658,sugar maple,Middle,13.99313315320015,-0.9206113815307617,17
66,sugar maple,Upper,12.239278058409692,-0.38839462399482727,17
660,sugar maple,Middle,12.306789961099625,-0.38839462399482727,17
661,sugar maple,Middle,15.60476553297043,-0.4456348717212677,17
662,sugar maple,Middle,12.266789943575859,-0.38839462399482727,17
666,red oak,Middle,52.594366298794746,-4.1985554695129395,17
667,pignut hickory,Middle,19.577419298887254,-0.11851857602596283,17
668,hophornbeam,Middle,14.352435451507569,-0.9014202356338501,17
67,norway maple,Upper,12.268061240935324,-0.38839462399482727,17
670,sugar maple,Middle,12.33193587243557,-0.38839462399482727,17
671,sugar maple,Middle,12.213416432023049,-0.38839462399482727,17
672,sugar maple,Middle,12.25791653907299,-0.38839462399482727,17
673,sugar maple,Middle,12.245586714148521,-0.38839462399482727,17
674,sugar maple,Middle,14.352435451507569,-0.9014202356338501,17
675,sugar maple,Middle,12.239381286859512,-0.38839462399482727,17
676,red oak,Middle,80.27023019433021,-0.5926833152770996,17
678,sugar maple,Middle,16.780606854379176,-0.2749622166156769,17
68,norway maple,Upper,14.149739590287208,-0.9206113815307617,17
680,mockernut,Middle,27.449248698234555,-0.3533763289451599,17
681,pignut hickory,Middle,18.669,-0.15219736099243164,17
682,pignut hickory,Middle,25.055587777376175,-1.3408257961273193,17
684,sugar maple,Middle,16.862780396223066,-0.2749622166156769,17
685,black oak,Middle,57.40133592414856,-0.3634549081325531,17
686,sugar maple,Middle,12.310863166451455,-0.38839462399482727,17
687,sugar maple,Middle,16.862780396223066,-0.2749622166156769,17
689,sugar maple,Middle,19.567709649443625,-0.11851857602596283,17
69,sugar maple,Upper,12.310863166451455,-0.38839462399482727,17
690,red oak,Middle,74.676,-0.8535121083259583,17
691,sugar maple,Middle,16.780606854379176,-0.2749622166156769,17
695,red oak,Middle,63.6524,-1.7277494668960571,17
697,sugar maple,Middle,14.078211108207702,-0.9206113815307617,17
698,sugar maple,Middle,16.785117325139048,-0.2749622166156769,17
699,basswood,Middle,57.32445385074615,-0.3634549081325531,17
700,basswood,Middle,35.52491538119316,-1.1049339771270752,17
701,sugar maple,Middle,36.02860677528381,-0.543140709400177,17
702,sugar maple,Middle,35.36762882220745,-1.1049339771270752,17
704,mockernut hickory,Middle,48.26,-5.231805324554443,17
705,mockernut hickory,Middle,36.02860677528381,-0.543140709400177,17
706,sugar maple,Middle,19.558,-0.11851857602596283,17
707,sugar maple,Middle,12.247942666530609,-0.38839462399482727,17
708,sassafras,Middle,57.33526937627793,-0.3634549081325531,17
709,sugar maple,Middle,35.37019891774654,-1.1049339771270752,17
71,sugar maple,Upper,14.352435451507569,-0.9014202356338501,17
710,sugar maple,Middle,12.213416432023049,-0.38839462399482727,17
711,sugar maple,Middle,42.94584362959862,-0.10892992466688156,17
713,red oak,Middle,68.94537101173401,-0.1539120078086853,17
716,sugar maple,Middle,35.437852352976805,-1.1049339771270752,17
719,sugar maple,Middle,16.766558667421343,-0.2749622166156769,17
720,sugar maple,Middle,14.732,-0.6927765011787415,17
722,sugar maple,Middle,57.070453850746155,-0.3634549081325531,17
724,sugar maple,Middle,25.106526547431947,-1.3408257961273193,17
725,sugar maple,Middle,35.56,-1.1049339771270752,17
726,sugar maple,Middle,25.146,-1.2814476490020752,17
727,sugar maple,Middle,47.24400000000001,-0.5214552283287048,17
728,sugar maple,Middle,36.83,-0.6554518342018127,17
729,sugar maple,Middle,14.732,-0.6927765011787415,17
73,sugar maple,Upper,57.277,-0.3634549081325531,17
730,sugar maple,Middle,19.558,-0.11851857602596283,17
75,sugar maple,Upper,60.706,-0.3163534998893738,17
77,norway maple,Upper,12.24294504725933,-0.38839462399482727,17
78,norway maple,Upper,12.24294504725933,-0.38839462399482727,17
79,norway maple,Upper,12.306789961099625,-0.38839462399482727,17
8,sugar maple,Upper,27.686,-0.3533763289451599,17
80,sugar maple,Upper,45.72,-0.8596007227897644,17
800,musclewood,Lower,12.323274474740028,-0.38839462399482727,17
81,sugar maple,Upper,35.54731004357338,-1.1049339771270752,17
82,sugar maple,Upper,43.18,-1.008577585220337,17
83,sugar maple,Upper,12.226620177054405,-0.38839462399482727,17
85,sugar maple,Upper,35.40791241824627,-1.1049339771270752,17
86,norway maple,Upper,12.241771117329598,-0.38839462399482727,17
87,red maple,Upper,80.27023019433021,-0.5926833152770996,17
88,norway maple,Upper,12.239278058409692,-0.38839462399482727,17
89,sugar maple,Upper,16.78874939888716,-0.2749622166156769,17
91,sugar maple,Upper,45.72,-0.8596007227897644,17
92,sugar maple,Upper,43.18,-1.008577585220337,17
93,norway maple,Upper,12.239278058409692,-0.38839462399482727,17
95,sugar maple,Upper,57.43216717720032,-0.3634549081325531,17
97,norway maple,Upper,14.149739590287208,-0.9206113815307617,17
98,sugar maple,Upper,35.40791241824627,-1.1049339771270752,17
1,sugar maple,Upper,27.432,-0.3533763289451599,17
10,sugar maple,Upper,36.576,-0.6554518342018127,17
100,sugar maple,Upper,25.13080437541008,-1.3408257961273193,17
11,sugar maple,Upper,42.94349602079391,-0.10892992466688156,17
110,red oak,Lower,65.0494,-1.7277494668960571,17
113,sugar maple,Lower,12.266193566799164,-0.38839462399482727,17
117,red oak,Lower,75.18400000000001,-0.8535121083259583,17
12,sugar maple,Upper,27.62677018108368,-0.3533763289451599,17
120,mockernut hickory,Lower,12.193718101024627,-0.38839462399482727,17
122,white pine,Lower,35.519619860410685,-1.1049339771270752,17
127,black birch,Lower,14.478000000000002,-1.2224940061569214,17
128,black birch,Lower,24.460200000000004,-0.13138090074062347,17
130,musclewood,Lower,24.95111267442703,-1.3408257961273193,17
132,black birch,Lower,11.772124665260314,-0.4310949742794037,17
133,black birch,Lower,11.8872,-0.3291604518890381,17
138,shagbark hickory,Lower,57.46226937627792,-0.3634549081325531,17
144,yellow birch,Lower,12.203213829517365,-0.38839462399482727,17
145,red oak,Lower,60.35040000000001,-0.3163534998893738,17
149,black birch,Lower,30.3276,-0.16131730377674103,17
151,red oak,Lower,52.60376389622688,-4.1985554695129395,17
160,red maple,Lower,12.227885042762757,-0.38839462399482727,17
163,musclewood,Lower,12.235592162442208,-0.38839462399482727,17
164,black birch,Lower,11.92768107175827,-0.3291604518890381,17
165,black birch,Lower,11.859912536931038,-0.3291604518890381,17
166,black birch,Lower,11.852190617322922,-0.3291604518890381,17
167,sugar maple,Upper,12.246971242070199,-0.38839462399482727,17
168,sugar maple,Upper,12.24342127146721,-0.38839462399482727,17
17,sugar maple,Upper,58.0898,-0.3634549081325531,17
171,sugar maple,Upper,16.81198039622307,-0.2749622166156769,17
172,sugar maple,Upper,56.900507668733596,-0.3634549081325531,17
173,sugar maple,Upper,35.40791241824627,-1.1049339771270752,17
174,sugar maple,Upper,24.937605737924574,-1.3408257961273193,17
175,sugar maple,Upper,14.019434036183357,-0.9206113815307617,17
180,red maple,Upper,14.761887475323677,-0.6927765011787415,17
181,sugar maple,Upper,45.796200000000006,-0.560856282711029,17
182,sugar maple,Upper,16.764601067364218,-0.2749622166156769,17
186,sugar maple,Upper,35.433,-1.1049339771270752,17
188,sugar maple,Upper,50.673,-2.715284824371338,17
189,sugar maple,Upper,28.3464,-1.414026141166687,17
191,sugar maple,Upper,12.266193566799164,-0.38839462399482727,17
193,sugar maple,Upper,27.686,-0.3533763289451599,17
194,sugar maple,Upper,27.46862138514519,-0.3533763289451599,17
197,sugar maple,Upper,12.193718101024627,-0.38839462399482727,17
198,norway maple,Upper,50.165,-2.715284824371338,17
199,sugar maple,Upper,12.211560256600379,-0.38839462399482727,17
21,sugar maple,Upper,25.116666967868806,-1.3408257961273193,17
26,sugar maple,Upper,35.39653930366039,-1.1049339771270752,17
27,sugar maple,Upper,16.764,-0.2749622166156769,17
301,black birch,Lower,18.796000000000003,-0.277122437953949,17
302,red oak,Lower,57.33526937627793,-0.3634549081325531,17
303,sugar maple,Lower,25.106387777376177,-1.3408257961273193,17
304,red oak,Lower,57.41808358860016,-0.3634549081325531,17
305,sugar maple,Lower,12.210409832954406,-0.38839462399482727,17
307,beech,Lower,12.25791653907299,-0.38839462399482727,17
309,sugar maple,Lower,12.239278058409692,-0.38839462399482727,17
31,sugar maple,Upper,36.050918326687814,-0.543140709400177,17
313,sugar maple,Lower,12.204651226520538,-0.38839462399482727,17
314,sugar maple,Lower,25.146,-1.2814476490020752,17
317,white pine,Lower,12.238322957634926,-0.38839462399482727,17
318,musclewood,Lower,12.239278058409692,-0.38839462399482727,17
319,musclewood,Lower,16.766558667421343,-0.2749622166156769,17
32,sugar maple,Upper,45.202603044509885,-0.8596007227897644,17
321,burning bush,Lower,12.227885042762757,-0.38839462399482727,17
322,pignut hickory,Lower,12.239381286859512,-0.38839462399482727,17
324,black birch,Lower,14.060332943499088,-1.241685152053833,17
329,musclewood,Lower,12.2602815107584,-0.38839462399482727,17
333,red maple,Lower,12.239381286859512,-0.38839462399482727,17
334,musclewood,Lower,12.285463166451455,-0.38839462399482727,17
335,black oak,Lower,18.6182,-0.15219736099243164,17
336,pignut hickory,Lower,12.263335256028176,-0.38839462399482727,17
337,musclewood,Lower,12.203315443897248,-0.38839462399482727,17
338,musclewood,Lower,49.784000000000006,-0.3615665137767792,17
340,red oak,Lower,12.293669780802727,-0.38839462399482727,17
342,black birch,Lower,13.7668,-0.1399683803319931,17
344,white ash,Lower,12.259702345967293,-0.38839462399482727,17
346,black birch,Lower,38.4556,-0.302051842212677,17
347,norway maple,Lower,12.192443005180358,-0.38839462399482727,17
348,musclewood,Lower,12.223264307498932,-0.38839462399482727,17
349,musclewood,Lower,12.21209805858135,-0.38839462399482727,17
35,sugar maple,Upper,19.577419298887254,-0.11851857602596283,17
350,musclewood,Lower,16.862780396223066,-0.2749622166156769,17
351,musclewood,Lower,12.323274474740028,-0.38839462399482727,17
354,musclewood,Lower,12.239278058409692,-0.38839462399482727,17
364,white pine,Lower,36.08283211684227,-0.543140709400177,17
370,black birch,Lower,20.1676,-0.35789090394973755,17
371,red oak,Lower,46.4312,-0.560856282711029,17
372,white pine,Lower,16.784678126633167,-0.2749622166156769,17
373,black oak,Lower,27.6098,-0.3533763289451599,17
374,shagbark hickory,Lower,35.39005769059658,-1.1049339771270752,17
376,black birch,Lower,12.065,-0.2876283824443817,17
38,sugar maple,Upper,35.56,-1.1049339771270752,17
381,white pine,Lower,19.582274123609064,-0.11851857602596283,17
383,red oak,Lower,57.37941894125938,-0.3634549081325531,17
384,sugar maple,Lower,26.924,-0.5670473575592041,17
385,red oak,Lower,132.84199999999998,-12.346038818359375,17
386,sugar maple,Lower,25.121508586883547,-1.3408257961273193,17
387,red oak,Lower,47.879000000000005,-5.231805324554443,17
389,red oak,Lower,84.328,-0.5926833152770996,17
39,sugar maple,Upper,12.245586714148521,-0.38839462399482727,17
390,sugar maple,Lower,28.194,-1.414026141166687,17
391,red maple,Lower,18.582514193475248,-0.15219736099243164,17
392,sugar maple,Lower,15.60476553297043,-0.4456348717212677,17
395,white pine,Lower,52.6561241234541,-4.1985554695129395,17
398,white pine,Lower,59.69,-0.3163534998893738,17
40,sugar maple,Upper,43.18,-1.008577585220337,17
401,beech,Middle,12.239352130770683,-0.38839462399482727,17
404,sugar maple,Upper,12.254115443897247,-0.38839462399482727,17
41,sugar maple,Upper,12.245586714148521,-0.38839462399482727,17
416 (was 683),sugar maple,Middle,12.239352130770683,-0.38839462399482727,17
417 (was 654),sugar maple,Middle,18.582514193475248,-0.15219736099243164,17
430,sugar maple,Lower,12.245586714148521,-0.38839462399482727,17
432,burning bush,Lower,13.99313315320015,-0.9206113815307617,17
44,sugar maple,Upper,46.99,-0.5214552283287048,17
449,shagbark hickory,Lower,12.242661240935327,-0.38839462399482727,17
45,norway maple,Upper,12.21209805858135,-0.38839462399482727,17
